Emotions,Path,Source,MFCC_Image_Path,MFCC_Image_Path_10db_AWGN,MFCC_Image_Path_20db_AWGN
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F000.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F004.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F005.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F006.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F006.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F006.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F008.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F008.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F008.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F024.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F024.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F024.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F024.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F025.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F025.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F025.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F026.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F026.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F026.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F026.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F027.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F027.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F027.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F027.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F028.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F028.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F028.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F028.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F031.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F031.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F031.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F031.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F033.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F034.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F034.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F034.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F034.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F038.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F038.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F038.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F038.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M000.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M000.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M000.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M001.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M001.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M001.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M001.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M002.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M002.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M002.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M002.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M003.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M003.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M003.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M003.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M004.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M004.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M004.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M004.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M005.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M005.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M005.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M005.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M006.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M006.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M006.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M007.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M007.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M007.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M007.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M008.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M008.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M008.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M009.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M009.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M009.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M009.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M013.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M013.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M013.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M013.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M016.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M016.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M016.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M016.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M018.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M018.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M018.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M018.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M025.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M025.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M025.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M035.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M035.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M035.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M035.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F000.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F000.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F000.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F008.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F008.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F008.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F017.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F017.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F017.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F017.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F018.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F018.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F018.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F018.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F020.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F020.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F020.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F020.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M000.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M000.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M000.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M003.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M003.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M003.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M003.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F000.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F000.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F000.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F001.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F001.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F001.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F001.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F002.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F002.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F002.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F002.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F003.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F003.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F003.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F003.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F006.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F006.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F006.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F008.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F008.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F008.png
happy,/content/DSER-MIDCA/data/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F009.wav,IEMOCAP,mfcc_images/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F009.png,mfcc_images_10db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F009.png,mfcc_images_20db/IEMOCAP/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F009.png
